15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,11/1/2008,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,1/1/2009,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,2/1/2009,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,288,3/1/2009,Q,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,192,6/1/2009,Q,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,288,9/1/2009,Q,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,192,12/1/2009,Q,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,864,2/28/2010,A,P,I
15165,D07,3031070,1,FORECAST ,0,64,0,EA ,16,3/1/2009,Q,P,I
15165,D07,3031070,1,FORECAST ,0,64,0,EA ,16,6/1/2009,Q,P,I
15165,D07,3031070,1,FORECAST ,0,64,0,EA ,32,2/28/2010,A,P,I
15165,D07,3034950,17,5500019025,20,342,306,EA ,9,2/21/2008,D,S,I
15165,D07,3034950,17,5500019025,20,342,0,EA ,9,3/6/2008,D,S,I
15165,D07,3034950,17,5500019025,20,342,0,EA ,9,3/27/2008,D,S,I
15165,D07,3034950,17,5500019025,20,342,0,EA ,9,4/17/2008,D,S,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,18,5/1/2008,M,P,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,9,6/1/2008,M,P,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,18,7/1/2008,M,P,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,9,8/1/2008,M,P,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,18,9/1/2008,M,P,I
15165,D07,3034950,17,5500019025,20,549,0,EA ,9,10/1/2008,M,P,I
